id,text,category
1450846,BEBIDA NORMAL FANTA LATA 250 CC UNIDAD,Bebidas
1442878,JUGO LIQUIDO  WATT´S NECTAR TUTTIFRUTILLA BOTELLA VIDRIO 300 CC UNIDAD,Jugos
1442977,JUGO LIQUIDO  WATT´S NECTAR LIGHT UVA BOTELLA 400 CC UNIDAD,Jugos
1499777,"AGUA SABORIZADA AQUARIUS MANZANA BOTELLA 1,5 L UNIDAD",Aguas
1451831,ARROZ MIRAFLORES GRADO 1  BOLSA 1K UNIDAD,Arroz 
1444705,POROTO BANQUETE BLANCO BOLSA 1K UNIDAD,Legumbres
1444682,POROTO BANQUETE TORTOLA BOLSA 1K UNIDAD,Legumbres
1444738,QUINOA BANQUETE DOYPACK 400 G UNIDAD,Semillas Y Cereales
1493530,GALLETA DULCE NUTRABIEN DIGESTIVE CHIA LINAZA SIN AZUCAR BOLSA 39 G UNIDAD,Confitería
1493536,GALLETA DULCE NUTRABIEN DIGESTIVE SIN AZUCAR BOLSA 39 G UNIDAD,Confitería
1493552,GALLETA DULCE NUTRABIEN DIGESTIVE CHOCOLATE SIN AZUCAR BOLSA 39 G UNIDAD,Confitería
1476469,MARGARINA DORINA CON LECHE POTE 1 K UNIDAD,Derivados De Lácteos
1476418,MARGARINA DORINA CON LECHE PAN 125 G UNIDAD,Derivados De Lácteos
1476402,MARGARINA DORINA CON MANTEQUILLA POTE 500 G UNIDAD,Derivados De Lácteos
1476446,MARGARINA DORINA LIGHT POTE 500 G UNIDAD,Derivados De Lácteos
1476492,MARGARINA DORINA AIREADA CON LECHE POTE 350 G UNIDAD,Derivados De Lácteos
1446842,AGUA MINERAL SIN GAS VITAL BIDON 5 L UNIDAD,Aguas
1443569,JUGO LIQUIDO  WATT´S FRESCO LIGHT NARANJA CAJA 1 L UNIDAD,Jugos
1443583,JUGO LIQUIDO  WATT´S EXPRIMIDO NARANJA CAJA 1 L UNIDAD,Jugos
1486394,BEBIDA ISOTONICA GATORADE FRUTAS TROPICALES BOTELLA 1 L UNIDAD,Bebidas
1452159,"JUGO LIQUIDO  YUZ NECTAR LIGHT PIÑA BOTELLA 1,5 L UNIDAD",Jugos
1491172,POUCH DE CARNE DE VACUNO DAFF CUBO 1K UNIDAD,Pouches
1491207,"POUCH DE LEGUMBRES  DAFF GARBANZOS GUISADOS 1,5K UNIDAD",Pouches
1491192,"POUCH DE LEGUMBRES  DAFF LENTEJAS GUISADAS 1,5K UNIDAD",Pouches
1491222,"POUCH DE LEGUMBRES  DAFF POROTOS CON RIENDAS 1,5K UNIDAD",Pouches
1451792,ACEITE MARAVILLA MIRAFLORES BOTELLA 1 L UNIDAD,Aceites
1486521,PIMIENTA GUTLAND VERDE DESHIDRATADA BOLSA 1K UNIDAD,Salsas Y Condimentos
1469264,NARANJA  NAVEL MEDIANA KILO APROX.,Fruta Fresca
1446353,AGUA SABORIZADA CACHANTUN MAS CITRUS LIMON BOTELLA 2 L UNIDAD,Aguas
1446404,AGUA SABORIZADA CACHANTUN WOMAN LIMON JENGIBRE BOTELLA 500 CC UNIDAD,Aguas
1440483,JUGO LIQUIDO  REGIMEL NECTAR NARANJA CAJA 200 CC UNIDAD,Jugos
1440557,JUGO LIQUIDO  REGIMEL NECTAR PERA CAJA 1 L UNIDAD,Jugos
1445864,"BEBIDA ZERO SPRITE BOTELLA 2,5 L  UNIDAD",Bebidas
1487966,ARVEJA MARTINI AMARILLA GRADO 1 BOLSA 500 G UNIDAD,Legumbres
1487971,ARVEJA MARTINI VERDE GRADO 1 BOLSA 500 G UNIDAD,Legumbres
1488074,LENTEJA MARTINI 7 MM BOLSA 500 G UNIDAD,Legumbres
1488054,LENTEJA MARTINI 6 MM BOLSA 500 G UNIDAD,Legumbres
1436389,BEBIDA NORMAL BILZ BOTELLA RETORNABLE VIDRIO EXPRESS 237 CC UNIDAD,Bebidas
1509138,YOGURT LIGHT DANONE SEMIDESCREMADO MORA ARANDANO POTE 115 G UNIDAD,Yogurt
1509213,YOGURT LIGHT DANONE SEMIDESCREMADO DELICIAS PIE DE LIMON POTE 150 G UNIDAD,Yogurt
1509154,YOGURT LIGHT DANONE SEMIDESCREMADO TROZOS MANGO MARACUYA POTE 115 G UNIDAD,Yogurt
1509102,YOGURT LIGHT DANONE SEMIDESCREMADO NATURAL ENDULZADO BOTELLA 900 G UNIDAD,Yogurt
1473851,TOMATE FRESCO  LARGA VIDA MEDIANO KILO APROX.,Verdura Fresca
1463088,CORTE ASIENTO  SIN MARINAR BOLSA 1K UNIDAD,Vacuno 
1502447,FORMULA INFANTIL SIMILAC SENSITIVE SIN LACTOSA TARRO 375 G UNIDAD,Leche Para Bebe
1464445,CORTE POSTA PALETA  SIN MARINAR BOLSA 1K UNIDAD,Vacuno 
1473968,TORTA  MIL HOJAS 15 PERSONAS UNIDAD,Repostería
1502538,FORMULA INFANTIL NIDAL 1 TARRO 800 G UNIDAD,Leche Para Bebe
1462305,CHAMPIÑON FRESCO  ENTERO PORTOBELLO KILO APROX.,Verdura Fresca
1440017,BEBIDA NORMAL LIPTON ICE TEA VERDE LIMON BOTELLA 400 CC UNIDAD,Bebidas
1440053,BEBIDA NORMAL LIPTON ICE TEA VERDE DURAZNO BOTELLA 400 CC UNIDAD,Bebidas
1442653,JUGO LIQUIDO  WATT´S NECTAR MANZANA CAJA 200 CC UNIDAD,Jugos
1442701,JUGO LIQUIDO  WATT´S NECTAR PERA CAJA 200 CC UNIDAD,Jugos
1472317,PLATEADA CERDO CONGELADA  SIN MARINAR BOLSA 1K UNIDAD,Cerdo Congelado
1469441,OREGANO  BOLSA 500 G UNIDAD,Salsas Y Condimentos
1472270,PLATEADA CERDO CONGELADA  MARINADA BOLSA 1K UNIDAD,Cerdo Congelado
1439540,LASAÑA LUCCHETTI TRES SABORES CAJA 360 G UNIDAD,Pastas
1445084,MARISCO CONSERVA AL AGUA ROBINSON CRUSOE MACHAS TARRO 425 G UNIDAD,Conservas
1486048,RAMITA EVERCRISP ORIGINAL BOLSA 270 G UNIDAD,Cóctel
1502371,FORMULA INFANTIL SIMILAC 1 TARRO 900 G UNIDAD,Leche Para Bebe
1502583,"FORMULA INFANTIL SIMILAC HUMAN MILK FORTIFIER 50 BOLSA 0,9 G UNIDAD",Leche Para Bebe
1502444,FORMULA INFANTIL SIMILAC 3 TARRO 900 G UNIDAD,Leche Para Bebe
1487604,JUGO EN POLVO LIGHT LIVEAN AQUA PEPINO Y MENTA SOBRE 7 G UNIDAD,Jugos
1491241,AZUCAR FLOR DELICADA BOLSA 1K UNIDAD,Azúcar
1486266,BEBIDA ISOTONICA GATORADE FRUTAS TROPICALES BOTELLA 500 CC UNIDAD,Bebidas
1445279,SALMON CONSERVA AL ACEITE ROBINSON CRUSOE TROZOS AHUMADOS TARRO 170 G UNIDAD,Conservas
1445250,SALMON CONSERVA AL ACEITE ROBINSON CRUSOE TROZOS TARRO 170 G UNIDAD,Conservas
1444838,ATUN CONSERVA EN ACEITE ROBINSON CRUSOE CLARO TARRO 170 G UNIDAD,Conservas
1444801,ATUN CONSERVA EN ACEITE ROBINSON CRUSOE CUBOS  CAJA 320 G UNIDAD,Conservas
1444824,ATUN CONSERVA EN ACEITE ROBINSON CRUSOE CUBOS CON ACEITUNAS CAJA 320 G UNIDAD,Conservas
1473656,SANDIA  SANDIA PEQUEÑA UNIDAD,Fruta Fresca
1434159,MARGARINA SOPROLE MIX CON MANTEQUILLA POTE 500 G UNIDAD,Derivados De Lácteos
1434173,MARGARINA SOPROLE CON LECHE PAN 250 G UNIDAD,Derivados De Lácteos
1434266,MARGARINA SOPROLE PAN 250 G UNIDAD,Derivados De Lácteos
1462440,CHOCLO CONGELADO  BOLSA 1K UNIDAD,Frutas Y Verduras Congeladas
1446332,"AGUA SABORIZADA CACHANTUN MAS CITRUS LIMON BOTELLA 1,6 L UNIDAD",Aguas
1486253,BEBIDA ISOTONICA GATORADE NARANJA BOTELLA 500 CC UNIDAD,Bebidas
1451904,JUGO LIQUIDO  YUZ NECTAR NARANJA CAJA 200 CC UNIDAD,Jugos
1474072,TORTA  TRUFA 30 PERSONAS UNIDAD,Repostería
1504846,LEVADURA SAF-INSTANT SECA CAJA 125 G UNIDAD,Harinas Y Féculas
1508431,YOGURT BATIDO CALAN SEMIDESCREMADO VAINILLA BOLSA 1 K UNIDAD,Yogurt
1508525,YOGURT BATIDO CALAN SEMIDESCREMADO BANANA POTE 110 G UNIDAD,Yogurt
1508480,YOGURT BATIDO CALAN SEMIDESCREMADO FRUTILLA POTE 110 G UNIDAD,Yogurt
1508637,YOGURT BATIDO CALAN SEMIDESCREMADO PACK POTE 110 G UNIDAD,Yogurt
1448722,SABORIZANTE NESTLE MILO BOLSA 300 G UNIDAD,Saborizante De Leche
1463244,CORTE CHOCLILLO  SIN MARINAR BOLSA 1K UNIDAD,Vacuno 
1473393,PULPO CONGELADO  AL VACIO 1K UNIDAD,Pescados Y Mariscos Congelados
1471938,PICKLE  BOLSA 1K UNIDAD,Encurtidos
1463227,CORTE CHOCLILLO  MARINADO BOLSA 1K UNIDAD,Vacuno 
1439040,SABORIZANTE MACRO FOOD FRUTILLA BOLSA 1K UNIDAD,Saborizante De Leche
1492112,BEBIDA ISOTONICA POWERADE ROJO BOTELLA 1 L UNIDAD,Bebidas
1492021,BEBIDA ISOTONICA POWERADE NARANJA BOTELLA 600 CC UNIDAD,Bebidas
1499935,AGUA SABORIZADA AQUARIUS POMELO BOTELLA 500 CC UNIDAD,Aguas
1499837,"AGUA SABORIZADA AQUARIUS LIMON BOTELLA 1,5 L UNIDAD",Aguas
1508014,SURTIDO MARISCOS CONGELADO MAR VERDE NORMAL BOLSA 900 G UNIDAD,Pescados Y Mariscos Congelados
1508089,SURTIDO MARISCOS CONGELADO MAR VERDE PRECOCIDA BOLSA 500 G UNIDAD,Pescados Y Mariscos Congelados
1508052,SURTIDO MARISCOS CONGELADO MAR VERDE NORMAL BOLSA 500 G UNIDAD,Pescados Y Mariscos Congelados
1495214,SALMON CONGELADO SOUTH WIND AHUMADO BANDEJA 200 G UNIDAD,Pescados Y Mariscos Congelados
1462765,CLAVO DE OLOR  BOLSA 1K UNIDAD,Salsas Y Condimentos
1495238,SALMON CONGELADO SOUTH WIND CARPACCIO BANDEJA 100 G UNIDAD,Pescados Y Mariscos Congelados
1501232,CEREAL INTEGRAL ADELGAZUL HOJUELAS INTEGRALES CAJA 370 G UNIDAD,Semillas Y Cereales
1432208,JUGO LIQUIDO  ANDINA NECTAR MANZANA CAJA 1 L UNIDAD,Jugos
1498352,FORMULA INFANTIL NUTRILON OMNEO 2 COMFORT TARRO 800 G UNIDAD,Leche Para Bebe
1498280,FORMULA INFANTIL NUTRILON A.R. ANTI-REFLUJO TARRO 400 G UNIDAD,Leche Para Bebe
1454315,VINAGRE DON JUAN VINO ROSADO BOTELLA 500 ML UNIDAD,Vinagres Y Sucedáneos
1481845,PIZZA CONGELADA SADIA CALABRESA CAJA 460 G UNIDAD,Masas Congeladas y Refrigeradas
1481862,PIZZA CONGELADA SADIA MOZZARELLA CAJA 440 G UNIDAD,Masas Congeladas y Refrigeradas
1454230,AJI EN CREMA DON JUAN CHILENO 100 G UNIDAD,Salsas Y Condimentos
1454214,AJI EN CREMA DON JUAN CHILENO BOLSA 1K UNIDAD,Salsas Y Condimentos
1469411,NUEZ MOSCADA  BOLSA 500 G UNIDAD,Salsas Y Condimentos
1462320,CHAMPIÑON FRESCO  ENTERO PARIS KILO APROX.,Verdura Fresca
1482826,POROTO CAMPO LINDO TORTOLA BOLSA 1K UNIDAD,Legumbres
1482855,POROTO CAMPO LINDO NEGRO BOLSA 1K UNIDAD,Legumbres
1482790,GARBANZO CAMPO LINDO CON PIEL BOLSA 1K UNIDAD,Legumbres
1453303,BEBIDA NORMAL CRUSH BOTELLA RETORNABLE VIDRIO 1 L  UNIDAD,Bebidas
1453397,BEBIDA ZERO CRUSH BOTELLA  3 L  UNIDAD,Bebidas
1451688,GALLETA DULCE COSTA MINI CHOC CHIPS BOLSA 40 G 100 UNIDADES,Confitería
1451508,GALLETA DULCE COSTA CHOCO CHIPS BOLSA 125 G UNIDAD,Confitería
1451538,GALLETA DULCE COSTA TUAREG COCO BOLSA 120 G UNIDAD,Confitería
1465525,CURRY  BOLSA 500 G UNIDAD,Salsas Y Condimentos
1474716,TRUTRO ENTERO POLLO CONGELADO  MARINADA BOLSA 1K UNIDAD,Pollo Congelado
1468706,MANZANA  GOLDEN MEDIANA KILO APROX.,Fruta Fresca
1468814,MANZANA  ROYAL GALA PEQUEÑO KILO APROX.,Fruta Fresca
1446738,AGUA MINERAL CON GAS VITAL BOTELLA VIDRIO 330 CC UNIDAD,Aguas
1432550,MOSTAZA JB BOLSA 1K UNIDAD,Salsas Y Condimentos
1440148,"BEBIDA NORMAL LIPTON ICE TEA VERDE DURAZNO BOTELLA 1,5 L UNIDAD",Bebidas
1461588,CASTAÑA DE CAJU  BOLSA 1K UNIDAD,Frutos Secos
1490743,JALEA EN POLVO SIN AZUCAR VIVO PIÑA CON FRUTAS CAJA 23 G UNIDAD,Postres Para Preparar
1490782,JALEA EN POLVO SIN AZUCAR VIVO NARANJA PIÑA LIMON CAJA 22 G UNIDAD,Postres Para Preparar
1490728,JALEA EN POLVO SIN AZUCAR VIVO PIÑA CAJA 22 G UNIDAD,Postres Para Preparar
1490755,JALEA EN POLVO SIN AZUCAR VIVO BERRIES CON FRUTAS CAJA 23 G UNIDAD,Postres Para Preparar
1453124,"AGUA MINERAL SIN GAS BENEDICTINO BOTELLA 1,5 L UNIDAD",Aguas
1453054,AGUA MINERAL CON GAS BENEDICTINO BOTELLA 500 CC UNIDAD,Aguas
1453090,AGUA MINERAL CON GAS BENEDICTINO BOTELLA 2 L UNIDAD,Aguas
1445624,"BEBIDA NORMAL SPRITE BOTELLA 1,5  L  UNIDAD",Bebidas
1445582,BEBIDA NORMAL SPRITE BOTELLA 250 CC UNIDAD,Bebidas
1445642,BEBIDA NORMAL SPRITE DESECHABLE BOTELLA 3 L  UNIDAD,Bebidas
1463871,CORTE LOMO VETADO CONGELADO  MARINADO BOLSA 1K UNIDAD,Vacuno Congelado
1430567,FRUTA CONSERVA ACONCAGUA PURE DE MANZANA TARRO 430 G UNIDAD,Conservas
1494232,CENTOLLA CONGELADA ALDIS BOLSA 1K UNIDAD,Pescados Y Mariscos Congelados
1449039,YOGURT SIN LACTOSA NESTLE FRUTILLA POTE 120 G UNIDAD,Yogurt
1490058,SAL SIRENA BOLSA 1K UNIDAD,Salsas Y Condimentos
1449045,YOGURT SIN LACTOSA NESTLE DAMASCO POTE 120 G UNIDAD,Yogurt
1449060,YOGURT SIN LACTOSA NESTLE VAINILLA POTE 120 G UNIDAD,Yogurt
1493081,CHOCOLATE SNICKERS BOLSA 53 G UNIDAD,Confitería
1443518,JUGO LIQUIDO  WATT´S FRESCO PIÑA CAJA 1 L UNIDAD,Jugos
1443717,JUGO LIQUIDO  WATT´S CLEAR FRAMBUESA MANZANA BOTELLA 400 CC UNIDAD,Jugos
1441648,RAMITA MARCO POLO QUESO BOLSA 270 G UNIDAD,Cóctel
1443497,JUGO LIQUIDO  WATT´S FRESCO NARANJA CAJA 1 L UNIDAD,Jugos
1455265,JUGO LIQUIDO  COLUN NECTAR NARANJA CAJA 1 L UNIDAD,Jugos
1488708,MARGARINA PAMPERITA BOLSA 1 K UNIDAD,Derivados De Lácteos
1449574,ESPIRALES CAROZZI BOLSA 1K UNIDAD,Pastas
1488761,MARGARINA PAMPERITA PAN 250 G UNIDAD,Derivados De Lácteos
1463074,CORTE ASIENTO  MARINADO BOLSA 1K UNIDAD,Vacuno 
1497830,SANDWICH DAILY FRESH JAMON PALMITO CAJA 200 G UNIDAD,Pan Envasado
1497855,SANDWICH DAILY FRESH AVE PIMENTON CAJA 175 G UNIDAD,Pan Envasado
1497923,SANDWICH DAILY FRESH CHURRASCO QUESO CAJA 165 G UNIDAD,Pan Envasado
1498034,SANDWICH DAILY FRESH WILLY BOLSA 140 G UNIDAD,Pan Envasado
1498064,SANDWICH DAILY FRESH MARRAQUETA JAMON QUESO BOLSA 125 G UNIDAD,Pan Envasado
1497845,SANDWICH DAILY FRESH AVE MAYO CAJA 175 G UNIDAD,Pan Envasado
1497913,SANDWICH DAILY FRESH AVE PALTA CAJA 175 G UNIDAD,Pan Envasado
1497960,SANDWICH DAILY FRESH GRAN RUTA AVE PIMENTON CAJA 125 G UNIDAD,Pan Envasado
1497808,SANDWICH DAILY FRESH AVE CHAMPIÑON CAJA 175 G UNIDAD,Pan Envasado
1474916,UVA  BLANCA CON PEPA KILO APROX.,Fruta Fresca
1431108,ALIÑO COMPLETO GOURMET BOLSA 100 G UNIDAD,Salsas Y Condimentos
1431129,ALIÑO COMPLETO GOURMET FRASCO 27 G  UNIDAD,Salsas Y Condimentos
1431092,ALIÑO COMPLETO GOURMET DISPLAY 15 G UNIDAD,Salsas Y Condimentos
1456264,POSTRE REFRIGERADO COLUN FLAN TRES LECHES POTE 100 G UNIDAD,"Hielo,Helados Y Postres"
1449488,CARACOLES CAROZZI BOLSA 400 G UNIDAD,Pastas
1449565,ESPIRALES CAROZZI BOLSA 400 G UNIDAD,Pastas
1453159,AGUA SABORIZADA BENEDICTINO TOUCH FRUTILLA BOTELLA 500 CC UNIDAD,Aguas
1451317,CHOCOLATE COSTA VIZZIO MIX CAJA 120 G UNIDAD,Confitería
1451386,CHOCOLATE COSTA RAMA BLANCO CAJA  115 G UNIDAD,Confitería
1490315,ATUN CONSERVA EN ACEITE VAN CAMP´S LOMITOS TARRO 80 G UNIDAD,Conservas
1490340,ATUN CONSERVA EN ACEITE VAN CAMP´S LOMITOS TARRO 354 G UNIDAD,Conservas
1490397,ATUN CONSERVA EN ACEITE VAN CAMP´S PACK LOMITOS TARRO 140 G 2 UNIDADES,Conservas
1490465,ATUN CONSERVA EN ACEITE VAN CAMP´S PACK LOMITOS OLIVA TARRO 80 G 3 UNIDADES,Conservas
1452594,"BEBIDA NORMAL KEM BOTELLA 1,5 L  UNIDAD",Bebidas
1446380,"AGUA SABORIZADA CACHANTUN MAS CITRUS NARANJA BOTELLA 1,6 L UNIDAD",Aguas
1490880,JUGO LIQUIDO  VIVO NECTAR PIÑA CAJA 190 CC UNIDAD,Jugos
1490981,JUGO LIQUIDO  VIVO NECTAR DURAZNO CAJA 1 L UNIDAD,Jugos
1490999,JUGO LIQUIDO  VIVO NECTAR MANZANA CAJA 1 L UNIDAD,Jugos
1432083,"JUGO LIQUIDO  ANDINA NECTAR NARANJA BOTELLA 1,5 L UNIDAD",Jugos
1473912,TORTA  PANQUEQUE DE NARANJA 15 PERSONAS UNIDAD,Repostería
1473761,TOMATE FRESCO  CHERRY KILO APROX.,Verdura Fresca
1473808,TOMATE FRESCO  POMAROLA GRANDE KILO APROX.,Verdura Fresca
1469228,MERLUZA CONGELADA  FILETE BOLSA 1 K UNIDAD,Pescados Y Mariscos Congelados
1455374,LECHE CULTIVADA COLUN LIGHT FRAMBUESA FIBRA BOTELLA 1 L UNIDAD,Leche líquida
1455431,LECHE CULTIVADA COLUN LIGHT CHIRIMOYA FIBRA BOTELLA 1 L UNIDAD,Leche líquida
1455319,LECHE CULTIVADA COLUN LIGHT DURAZNO FIBRA BOTELLA 1 L UNIDAD,Leche líquida
1455339,LECHE CULTIVADA COLUN LIGHT DURAZNO FIBRA BOTELLA 180 ML UNIDAD,Leche líquida
1455348,LECHE CULTIVADA COLUN LIGHT FRAMBUESA FIBRA BOTELLA 180 ML UNIDAD,Leche líquida
1455397,LECHE CULTIVADA COLUN LIGHT FRUTILLA FIBRA BOTELLA 1 L UNIDAD,Leche líquida
1479513,HAMBURGUESA CERDO CONGELADA SAN JORGE EXTRA SACHET 90 G UNIDAD,Hamburguezas Y Churrascos
1429985,CALDO DE VERDURA MAGGI CAJA 8 TABLETAS 80 G UNIDAD,"Sopa, Caldos Y Bases"
1509949,"PECHUGA ENTERA PAVO  MEDIANA 1,5K A 2K BOLSA UNIDAD",Pavo
1440547,JUGO LIQUIDO  REGIMEL NECTAR PERA CAJA 200 CC UNIDAD,Jugos
1433106,SESAMO ALMIFRUT SEMILLA BOLSA 1K UNIDAD,Semillas Y Cereales
1444023,MERLUZA CONGELADA AUSTRAL FILETE MARIPOSA BOLSA 1K UNIDAD,Pescados Y Mariscos Congelados
1442753,JUGO LIQUIDO  WATT´S NECTAR LIGHT MANZANA CAJA 200 CC UNIDAD,Jugos
1470337,PAN DE PASCUA  TRADICIONAL BOLSA 500 G UNIDAD,Repostería
1474551,TRUTRO CORTO POLLO  MARINADO BOLSA 1K UNIDAD,Pollo 
1499830,AGUA SABORIZADA AQUARIUS LIMON BOTELLA 500 CC UNIDAD,Aguas
1466718,HABA CONGELADA  BOLSA 1K UNIDAD,Frutas Y Verduras Congeladas
1439375,CANUTOS LUCCHETTI BOLSA 1K UNIDAD,Pastas
1449962,SPAGHETTI CAROZZI N ° 87 BOLSA 1K UNIDAD,Pastas
1450014,SPAGHETTI CAROZZI N ° 5 VITAMINIZADA BOLSA 5K  UNIDAD,Pastas
1446122,AGUA SABORIZADA CACHANTUN MAS GRANADA BOTELLA 250 CC UNIDAD,Aguas
1464955,CORTE PUNTA PICANA  SIN MARINAR BOLSA 1K UNIDAD,Vacuno 
1464914,CORTE PUNTA PICANA  MARINADO BOLSA 1K UNIDAD,Vacuno 
1430617,ENDULZANTE COMPRIMIDO NATURALIST STEVIA 150 TABLETAS DISPLAY UNIDAD,Endulzantes
1471649,PEPINO FRESCO  ALASKA UNIDAD,Verdura Fresca
1470561,PAPA FRESCA  ROSARA SEGUNDA KILO APROX.,Verdura Fresca
1470608,PAPA FRESCA  KARU SEGUNDA KILO APROX.,Verdura Fresca
1470629,PAPA FRESCA  KARU TERCERA KILO APROX.,Verdura Fresca
1470397,PAPA FRESCA  DESIREE PRIMERA KILO APROX.,Verdura Fresca
1468965,MANZANA  GRANNY SMITH EXTRA GRANDE KILO APROX.,Fruta Fresca
1468898,MANZANA  FUJI GRANDE KILO APROX.,Fruta Fresca
1498696,PIZZA CONGELADA LA PICHA CHAMPIÑON ACEITUNA BOLSA 175 G UNIDAD,Masas Congeladas y Refrigeradas
1498746,PIZZA CONGELADA LA PICHA PEPPERONI BOLSA 160 G  UNIDAD,Masas Congeladas y Refrigeradas
1498735,PIZZA CONGELADA LA PICHA JAMON QUESO BOLSA 160 G UNIDAD,Masas Congeladas y Refrigeradas
1502336,FORMULA INFANTIL ALFAMINO TARRO 400 G UNIDAD,Leche Para Bebe
1446062,"AGUA MINERAL SIN GAS CACHANTUN BOTELLA 2,25 L UNIDAD",Aguas
1461906,CERDO EN CUBOS  BOLSA 1K UNIDAD,Carnes Procesadas
1446326,AGUA SABORIZADA CACHANTUN MAS CITRUS LIMON  BOTELLA 500 CC UNIDAD,Aguas
1437742,JALEA EN POLVO MACRO FOOD 15 ALTO RENDIMIENTO MANZANA VERDE BOLSA  1K UNIDAD,Postres Para Preparar
1460820,AJO FRESCO  ROSADO UNIDAD,Verdura Fresca
1461686,CEBOLLA FRESCA  CHALOTA KILO APROX.,Verdura Fresca
1444035,FRUTA CONSERVA DOS CABALLOS CEREZAS EN ALMIBAR TARRO 590 G UNIDAD,Conservas
1444091,FRUTA CONSERVA DOS CABALLOS COCKTAIL DE FRUTAS TARRO 3000 G UNIDAD,Conservas
1437822,JALEA EN POLVO MACRO FOOD 15 DE ALTO RENDIMIENTO MELON TUNA BOLSA 1K UNIDAD,Postres Para Preparar
1445310,CAFE DE CEBADA ECCO TARRO 50 G UNIDAD,"Té, Café "
1429074,BEBIDA NORMAL PEPSI BOTELLA 3 L  UNIDAD,Bebidas
1446168,AGUA SABORIZADA CACHANTUN MAS MANZANA BOTELLA 250 CC UNIDAD,Aguas
1466700,GUINDA  GRANDE KILO APROX.,Fruta Fresca
1494083,GALLETA AVENA BE COOKIES ALMENDRA COCO BOLSA 144 G UNIDAD,Confitería
1494073,GALLETA AVENA BE COOKIES JENGIBRE BOLSA 144 G UNIDAD,Confitería
1463829,CORTE LOMO VETADO  SIN MARINAR BOLSA 1K UNIDAD,Vacuno 
1441225,COMINO MARCO POLO MOLIDO BOLSA 15 G UNIDAD,Salsas Y Condimentos
1441250,COMINO MARCO POLO MOLIDO BOLSA 100 G UNIDAD,Salsas Y Condimentos
1441083,AJO EN POLVO MARCO POLO FRASCO 55 G UNIDAD,Salsas Y Condimentos
1467930,LECHUGA FRESCA  HIDROPONICA ROJA UNIDAD,Verdura Fresca
1467955,LECHUGA FRESCA  HIDROPONICA VERDE UNIDAD,Verdura Fresca
1467970,LECHUGA FRESCA  MARINA UNIDAD,Verdura Fresca
1493720,QUEQUE NUTRABIEN BROWNIE CHIP BOLSA 62 G UNIDAD,Repostería
1493788,QUEQUE NUTRABIEN MUFFIN ZANAHORIA BOLSA 70 G UNIDAD,Repostería
1493813,QUEQUE NUTRABIEN VAINILLA BOLSA 25 G UNIDAD,Repostería
1493699,QUEQUE NUTRABIEN FAMILIAR MARMOL BOLSA 250 G UNIDAD,Repostería
1493741,QUEQUE NUTRABIEN BROWNIE CHOCOLATE 62 G UNIDAD,Repostería
1443086,JUGO LIQUIDO  WATT´S NECTAR LIGHT MANZANA CAJA 1 L UNIDAD,Jugos
1442570,TE EN HOJA  SUPERIOR CEYLAN BOLSA 125 G UNIDAD,"Té, Café "
1443667,"JUGO LIQUIDO  WATT´S NECTAR DAMASCO BOTELLA RETORNABLE VIDRIO 1,250 L UNIDAD",Jugos
1443760,"JUGO LIQUIDO  WATT´S NECTAR PIÑA BOTELLA 1,5 L UNIDAD",Jugos
1457748,YOGURT LIGHT COLUN TRANSITO FRUTOS ARANDANO LINAZA POTE 125 G UNIDAD,Yogurt
1457544,YOGURT LIGHT COLUN VAINILLA POTE 125 G UNIDAD,Yogurt
1503936,JUGO LIQUIDO  KAPO NARANJA DOYPACK 200 CC UNIDAD,Jugos
1473884,TOMATE FRESCO  LARGA VIDA EXTRA GRANDE KILO APROX.,Verdura Fresca
1473779,TOMATE FRESCO  POMAROLA PEQUEÑO KILO APROX.,Verdura Fresca
1499606,FORMULA INFANTIL HUMANA HA 2 CAJA 500 G UNIDAD,Leche Para Bebe
1499654,FORMULA INFANTIL HUMANA ANTICOLIC CAJA 300 G UNIDAD,Leche Para Bebe
1438943,POSTRE EN POLVO MACRO FOOD CREME PASAS AL RON BOLSA 1K ,Postres Para Preparar
1438497,POSTRE EN POLVO MACRO FOOD BAVAROIS NARANJA BOLSA 1K UNIDAD,Postres Para Preparar
1483985,CHOCLO CONGELADO ALIFRUT TROZO BOLSA 1K UNIDAD,Frutas Y Verduras Congeladas
1451159,BEBIDA ZERO FANTA BOTELLA 3 L  UNIDAD,Bebidas
1451125,"BEBIDA ZERO FANTA BOTELLA 1,5 L  UNIDAD",Bebidas
1451093,BEBIDA ZERO FANTA BOTELLA 250 CC UNIDAD,Bebidas
1451140,"BEBIDA ZERO FANTA BOTELLA 2,5 L  UNIDAD",Bebidas
1467881,LECHUGA FRESCA  COSTINA UNIDAD,Verdura Fresca
1442633,JUGO LIQUIDO  WATT´S NECTAR NARANJA CAJA 200 CC UNIDAD,Jugos
1468411,LONGANIZA  CERDO ARTESANAL PAQUETE 1K UNIDAD,Embutido 
1467866,LECHUGA FRESCA  ESCAROLA UNIDAD,Verdura Fresca
1436319,BEBIDA NORMAL BILZ BOTELLA 250 CC UNIDAD,Bebidas
1493232,PASTA INSTANTANEA MARUCHAN SABOR QUESO POTE 64 G UNIDAD,Comida Instantánea
1498716,PIZZA CONGELADA LA PICHA INTEGRAL VEGETARIANA BOLSA 177 G UNIDAD,Masas Congeladas y Refrigeradas
